"source","target","weight"
"X","X4XX5X2X*",1
"X","X4XX6X*",1
"X","X4XXX*",1
"X","X50X*",1
"X","X50X1X*",1
"X","X50X48X*",1
"X","X50X51X*",1
"X","X50X53X*",1
"X","X50X5X9X*",1
"X","X50X67X34X34X23X1X*",1
"X","X50X6X*",1
"X","X50X78X132X1X*",1
"X","X51X*",1
"X","X51X36X10X4X1X*",1
"X","X51XX47XX3X*",1
"X","X52X*",1
"X","X52X1X2X*",1
"X","X52X1X57X*",1
"X","X52X51X*",1
"X","X52X57X58X21X*",1
"X","X52X59X*",1
"X","X52XX40X*",1
"X","X53X*",1
"X","X53X18X*",1
"X","X53X1X*",1
"X","X53X4X*",1
"X","X53X56X60X*",1
"X","X53XX2X*",1
"X","X53XX2X5X51X*",1
"X","X53XX53X*",1
"X","X54X*",1
"X","X54X2X*",1
"X","X54X45X*",1
"X","X54X52X*",1
"X","X55X*",1
"X","X55X36X*",1
"X","X55X46X106XX13X*",1
"X","X55X4X59X*",1
"X","X55X51X*",1
"X","X55X52X*",1
"X","X55X53XXX12X13X*",1
"X","X55X62X66X*",1
"X","X55X6X1X*",1
"X","X55X6X3X*",1
"X","X55X82X*",1
"X","X55XX31X27X*",1
"X","X56X*",1
"X","X56X17X39X*",1
"X","X56X1XX*",1
"X","X56X58X*",1
"X","X57X1X*",1
"X","X57X23X34X61X59X*",1
"X","X57X82X1X*",1
"X","X58X*",1
"X","X58X15X155X2X*",1
"X","X58X1X22XX24X1XX16X*",1
"X","X58X2X*",1
"X","X58X48X1X*",1
"X","X59X*",1
"X","X59X16X*",1
"X","X59X61X*",1.5
"X","X59X70X8X*",1
"X","X59XX*",1
"X","X59XX1XX*",1
"X","X5X*",1
"X","X5X10X12X*",1
"X","X5X11X2X*",1
"X","X5X131XX*",1
"X","X5X13X*",1
"X","X5X13X22X*",1
"X","X5X1X*",1
"X","X5X1X4X*",1
"X","X5X1X80X*",1
"X","X5X1XX*",1
"X","X5X1XX3X*",1
"X","X5X20X33X36XX*",1
"X","X5X27X139X*",1
"X","X5X2X*",1
"X","X5X2X130X*",1
"X","X5X2X6X*",1
"X","X5X2X80X*",1
"X","X5X306X*",1
"X","X5X3X*",1
"X","X5X3X4X*",1
"X","X5X3X6X19X*",1
"X","X5X48XXX4X2X*",1
"X","X5X4X*",1
"X","X5X4X2X*",1
"X","X5X4X5X1X*",1
"X","X5X55XX60X*",1
"X","X5X6X*",1
"X","X5X6X1X*",1
"X","X5X7X*",1
"X","X5X7X118X111X*",1
"X","X5X8X*",1
"X","X5XX*",1
"X","X5XX54X*",1
"X","X5XX5X*",1
"X","X5XX81X*",1
"X","X5XXX*",1
"X","X60X*",1
"X","X60X58X61XX5X*",1
"X","X60X81X*",1
"X","X60XX*",1
"X","X61X*",1
"X","X61X1X*",1
"X","X61X231X*",1
"X","X61X305X*",1
"X","X61X306X*",1
"X","X61X307X*",1
"X","X61X55X*",1
"X","X61X57X2X2X*",1
"X","X61X60X*",1
"X","X61X62X*",1
"X","X62X*",1
"X","X62X100X101X*",1
"X","X62X1X*",1
"X","X62X305X*",1
"X","X63X*",1
"X","X63X1X*",1
"X","X63X232X*",1
"X","X63X25X1XX*",1
"X","X63X2X19X*",1
"X","X63X38X*",1
"X","X63XX*",1
"X","X64X35X*",1
"X","X65X*",1
"X","X65X3X2X*",1
"X","X65X67X*",1
"X","X65X6X73X2X*",1
"X","X65X70X2X17X*",1
"X","X66X*",1
"X","X66X18X3X*",1
"X","X66X20X1X*",1
"X","X66X2X1X66X*",1
"X","X66X59X41X102X32XX*",1
"X","X67X*",1
"X","X67X142X*",1
"X","X67X37X7X45XX*",1
"X","X67X66X*",1
"X","X67X70XX*",1
"X","X68X*",1
"X","X68X4XX70X*",1
"X","X69X21X2X3X3X*",1
"X","X69X27X*",1
"X","X69X66X*",1
"X","X6X*",2
"X","X6X1061X*",1
"X","X6X1074X1068X3XX*",1
"X","X6X177X181X*",1
"X","X6X17X*",1
"X","X6X1X*",1
"X","X6X1X2X*",1
"X","X6X1X65X*",1
"X","X6X1X7X*",1
"X","X6X27X28X1X256X*",1
"X","X6X2X*",1
"X","X6X2X184X2X2X176X*",1
"X","X6X2X3X*",1
"X","X6X2X3X167X3X181XX*",1
"X","X6X2X6X3X*",1
"X","X6X2XX*",1
"X","X6X34X*",1
"X","X6X36X*",1
"X","X6X3X*",1
"X","X6X3X1X*",1
"X","X6X3X41X*",1
"X","X6X3X5X2X3X*",1
"X","X6X3XX*",1
"X","X6X3XX1X*",1
"X","X6X46XX47XX*",1
"X","X6X4X*",1
"X","X6X4X5X*",1
"X","X6X5X*",1
"X","X6X5X11X2X101X*",1
"X","X6X5X1X108X*",1
"X","X6X7X*",1
"X","X6X86X*",1
"X","X6X9XX*",1
"X","X6X9XX14X*",1
"X","X6XX*",1
"X","X6XX3X38X*",1
"X","X6XX6X*",1
"X","X6XX7X*",1
"X","X6XX9X*",1
"X","X70X2X69X171X57X2XXX75X*",1
"X","X71X28XX47X90X*",1
"X","X72X*",1
"X","X72X89X114X*",1
"X","X72XX*",1
"X","X72XX2XX9X*",1
"X","X73X*",1
"X","X73X42XX*",1
"X","X73X47X46X*",1
"X","X73X74X*",1
"X","X73XX*",1
"X","X73XX57X4X*",1
"X","X73XX75X*",1
"X","X74X*",1
"X","X74X10X1X2X*",1
"X","X75X*",1
"X","X75X1X*",1
"X","X75X74X78X*",1
"X","X75X88X6X2XX*",1
"X","X75X92X97X*",1
"X","X75X93X98X*",1
"X","X76X*",1
"X","X76X2X*",1
"X","X76X4XX63XX*",1
"X","X76X74X71X46X3X27X*",1
"X","X76X78XX*",1
"X","X76XX76X*",1
"X","X77X*",1
"X","X77X39X49X4X112X*",1
"X","X77X79X*",1
"X","X77XX75X*",1
"X","X78X*",1
"X","X78X13X11X*",1
"X","X78X24X25XX*",1
"X","X78X74X*",1
"X","X78X96X97X*",1
"X","X79X*",1
"X","X79X25X1X*",1
"X","X79X25X24X*",1
"X","X79X25X26X*",1
"X","X79X38X40X2X*",1
"X","X79X75X*",1
"X","X79X76X*",1
"X","X79X97X101X*",1
"X","X79XX1X*",1
"X","X7X*",1
"X","X7X11X*",1
"X","X7X17X1X2X*",1
"X","X7X1X*",1
"X","X7X1X3X1X*",1
"X","X7X1X4XX*",1
"X","X7X1XX*",1
"X","X7X1XX5XX2X*",1
"X","X7X20X9X*",1
"X","X7X2X3X*",1
"X","X7X2XX5X2X*",1
"X","X7X30X42X*",1
"X","X7X3X*",1
"X","X7X3X4X3X35X*",1
"X","X7X5X*",1
"X","X7X6X*",1
"X","X7X6X1X*",1
"X","X7X6X2X*",1
"X","X7X8X*",1
"X","X7X8XX21X10X*",1
"X","X7XX*",1
"X","X80X*",1
"X","X80X2X76X118X*",1
"X","X80X38X37X*",1
"X","X80X38X37X1X*",1
"X","X80X38XX*",1
"X","X80X39X38X*",1
"X","X80X39X38XX*",1
"X","X80X3X4X1X*",1
"X","X80X4X3X*",1
"X","X80XX*",1
"X","X81X59X*",1
"X","X82X*",1
"X","X82X95X*",1
"X","X82XX*",1
"X","X83X192X102X90X177X1X*",1
"X","X83X30X8X6X1X*",1
"X","X83X81X78X84X*",1
"X","X83X84X*",1
"X","X83XX43X*",1
"X","X83XX79X*",1
"X","X83XX80X*",1
"X","X84X*",1
"X","X84X143XX*",1
"X","X84X85X*",1
"X","X84XX2X*",1
"X","X85X*",1
"X","X85X3X4X2X*",1
"X","X85X57X*",1
"X","X85X87X*",1
"X","X85X89X86X42XX2X*",1
"X","X85XX*",1
"X","X86X*",1
"X","X86X108X109X3X85X91X92XX1X*",1
"X","X86X142X*",1
"X","X86XX3X86X1XX93X*",1
"X","X87X2X*",1
"X","X87X86X49X107X*",1
"X","X87XX1X91X1XXX8X*",1
"X","X88X*",1
"X","X88X89X*",1
"X","X88X92X1XX22X1X33X3X*",1
"X","X89X*",1
"X","X89X2X*",1
"X","X8X*",1
"X","X8X2X*",1
"X","X8X320X328X*",1
"X","X8X369X1X191X197X198X1X*",1
"X","X8X3X3X*",1
"X","X8X5X2X*",1
"X","X8X9X*",1
"X","X8XX*",1
"X","X8XX1X3X*",1
"X","X8XX1XXX*",1
"X","X8XXX*",1
"X","X90X*",1
"X","X90X92XX*",1
"X","X91X*",1
"X","X92X*",1
"X","X92X95X*",1
"X","X93X*",1
"X","X94X*",1
"X","X94X2X98X*",1
"X","X94X98X*",1
"X","X95X1X12X231X*",1
"X","X95X91X49X168X*",1
"X","X96X2X119X*",1
"X","X96X97X*",1
"X","X96X98XX*",1
"X","X97XX*",1
"X","X97XX97XX*",1
"X","X99X*",1
"X","X9X*",1
"X","X9X127X133X130X*",1
"X","X9X12X13X*",1
"X","X9X13X6X55X37X*",1
"X","X9X17X13X*",1
"X","X9X1X*",1
"X","X9X1X1XX*",1
"X","X9X215XX*",1
"X","X9X30X33X*",1
"X","X9X6X*",1
"X","X9X6X1X*",1
"X","X9X6X42X40X*",1
"X","X9X7X*",1
"X","X9X8X3X*",1
"X","X9X8X40X94X34X37X*",1
"X","X9X8XX*",1
"X","X9XX1X*",1
"X","X9XX9X94X106X2X*",1
"X","XX*",19
"X","XX100X102X*",1
"X","XX101X2X*",1
"X","XX103X48X*",1
"X","XX108X106X*",1
"X","XX109X1X*",1
"X","XX10X*",1
"X","XX10X7X*",1
"X","XX114X115X*",1
"X","XX117X105X*",1
"X","XX11X*",1
"X","XX11X1X*",1
"X","XX129XX*",1
"X","XX131X128X4X*",1
"X","XX132X*",1
"X","XX133X*",1
"X","XX133XX134X1X*",1
"X","XX134X4X*",1
"X","XX13X*",1
"X","XX13X15X*",1
"X","XX13XXX*",1
"X","XX143X234XX*",1
"X","XX144X*",1
"X","XX145X*",1
"X","XX145X55X2X1XX91X1X6X*",1
"X","XX145X56X2XX89XX1X5X3X*",1
"X","XX147X57X3X89X1X6X*",1.5
"X","XX14X*",1
"X","XX15X12X*",1
"X","XX166X20X*",1
"X","XX169X165XX6X*",1
"X","XX16X*",1
"X","XX179X1X*",1
"X","XX17X*",1
"X","XX188X*",1
"X","XX191X101X2X1X91X92X95X3X*",1
"X","XX191X45X58X1X91XX1X9X*",1
"X","XX196X197X187X1X181X*",1
"X","XX19X54X3X76X*",1
"X","XX1X*",3
"X","XX1X103XX*",1
"X","XX1X106X*",1
"X","XX1X10X*",1
"X","XX1X127X*",1
"X","XX1X18X*",1
"X","XX1X1X*",1
"X","XX1X2X*",1
"X","XX1X3X*",1
"X","XX1X3X1X*",1
"X","XX1X46X51X53X2X47X*",1
"X","XX1X47X*",1
"X","XX1X4X*",1
"X","XX1X60X304X*",1
"X","XX1X6X*",1
"X","XX1X6X8X67X82X2X13X*",1
"X","XX1X70X*",1
"X","XX1X78X*",1
"X","XX1X80X*",1
"X","XX1XX*",1
"X","XX1XX3X1XX*",1
"X","XX1XX5X*",1
"X","XX1XXX*",1
"X","XX20X*",1
"X","XX20X2X19X*",1
"X","XX21X*",1
"X","XX222X*",1
"X","XX22X19X*",1
"X","XX231X*",1
"X","XX236X*",1
"X","XX23X*",1
"X","XX23X19X1X*",1
"X","XX24X12X*",1
"X","XX24X37X4X*",1
"X","XX25X*",1
"X","XX25X23X*",1
"X","XX25X26X80X*",1
"X","XX26X*",1
"X","XX26X152X3X5X*",1
"X","XX26X28X*",1
"X","XX26X2X*",1
"X","XX26XX1X151XX*",1
"X","XX26XX1X2X*",1
"X","XX27X*",1
"X","XX27X3X2X31X50X*",1
"X","XX27X59X62X*",1
"X","XX28X*",1
"X","XX28X2X26X*",1
"X","XX28X59X61X*",1
"X","XX29X*",1
"X","XX2X*",2
"X","XX2X13X*",1
"X","XX2X19X1X2X*",1
"X","XX2X1X*",1
"X","XX2X22X*",1
"X","XX2X2X2XX2X*",1
"X","XX2X3X26X23XX*",1
"X","XX2X3X2X*",1
"X","XX2X3X4X1X*",1
"X","XX2X3X6X*",1
"X","XX2X51X*",1
"X","XX2X52XX*",1
"X","XX2X5X*",1
"X","XX2X7X40X44XX48X*",1
"X","XX2X84X276X*",1
"X","XX2X8X7X*",1
"X","XX2XX*",1
"X","XX2XX1X*",1
"X","XX2XX26XX4X*",1
"X","XX2XX2X*",1
"X","XX2XX2X6X*",1
"X","XX2XX6X*",1
"X","XX2XX9X10X*",1
"X","XX30X*",1
"X","XX30X24X*",1
"X","XX30X61X62X*",1
"X","XX31X21X*",1
"X","XX33X*",1
"X","XX35X*",1
"X","XX35X2X*",1
"X","XX35X33XX*",1
"X","XX35X6X188X*",1
"X","XX37X*",1
"X","XX37X1X*",1
"X","XX38X*",1
"X","XX38X1X*",1
"X","XX38X24X*",1
"X","XX38X36X*",1
"X","XX38X39X*",1
"X","XX39X*",1
"X","XX3X*",1
"X","XX3X1X*",1
"X","XX3X2X*",1
"X","XX3X38XX90X58XX*",1
"X","XX3X3X2X*",1
"X","XX3X4X*",1
"X","XX3X5X*",1
"X","XX3X8X8X19X*",1
"X","XX3XX*",1
"X","XX3XX2X299X*",1
"X","XX3XX4X2X*",1
"X","XX3XX5XX*",1
"X","XX40X*",1
"X","XX40X2X*",1
"X","XX41X*",1
"X","XX43X36X*",1
"X","XX43X41X*",1
"X","XX43XX*",1
"X","XX47X*",1
"X","XX47X20X*",1
"X","XX47XX*",1
"X","XX48XX*",1
"X","XX48XX5X86X28X1X*",1
"X","XX49X1X*",1
"X","XX4X*",1
"X","XX4X1X*",1
"X","XX4X1XX31X*",1
"X","XX4X3X95X*",1
"X","XX4X40X38X*",1
"X","XX4X9X*",1
"X","XX4XX*",1
"X","XX50X*",1
"X","XX52X*",1
"X","XX53X54X55X34X*",1
"X","XX53XX*",1
"X","XX54X*",1
"X","XX56X*",1
"X","XX57X7X48X*",1
"X","XX59X60X93XX26X100X*",1
"X","XX59XX*",1
"X","XX5X*",1
"X","XX5X2X*",1
"X","XX5X2X30X*",1
"X","XX5X2X56X*",1
"X","XX5X3X*",1
"X","XX5X46X1X51X*",1
"X","XX5X6X*",1
"X","XX5X6X1XX*",1
"X","XX60X*",1
"X","XX62X*",1
"X","XX63X*",1
"X","XX65X1X*",1
"X","XX68X35X3X54X*",1
"X","XX69X*",1
"X","XX69XX2X6X71X*",1
"X","XX6X*",1
"X","XX6X109X112X113X170X*",1
"X","XX6X7X*",1
"X","XX6XX*",1
"X","XX6XX33X*",1
"X","XX74X2X*",1
"X","XX78X*",1
"X","XX78X1X73X*",1
"X","XX78X67X2X*",1
"X","XX7X*",1
"X","XX7X1X*",1
"X","XX7X5X*",1
"X","XX7XX*",1
"X","XX80X*",1
"X","XX81X*",1
"X","XX83X*",1
"X","XX85X87X*",1
"X","XX86X*",1
"X","XX87X*",1
"X","XX8X*",1
"X","XX8X1X*",1
"X","XX8X20X3X1X3X*",1
"X","XX90X83X2X*",1
"X","XX91X*",1
"X","XX91X3X92X*",1
"X","XX94X99X*",1
"X","XX9X11X*",1
"X","XX9X8X*",1
"X","XXX*",3
"X","XXX105X191XX1X192X106X*",1
"X","XXX10X*",1
"X","XXX11X*",1
"X","XXX179X*",1
"X","XXX179XX1X*",1
"X","XXX192X103X6XX93X2X4X*",1
"X","XXX19X2XX*",1
"X","XXX1X*",1
"X","XXX1X45X*",1
"X","XXX20XX*",1
"X","XXX27X*",1
"X","XXX27X13X28X3X*",1
"X","XXX29X*",1
"X","XXX33X113X78X*",1
"X","XXX35X39X79X3X*",1
"X","XXX39X3XX17X*",1
"X","XXX42X*",1
"X","XXX46X*",1
"X","XXX46XX1X*",1
"X","XXX5X*",1
"X","XXX81X*",1
"X","XXX82X*",1
"X","XXXX*",1
"X","XXXX1X*",1
"X","XXXX32X61X*",1
"X","XXXX50X2X41X*",1
"X","XXXX7X2X*",1
"X11XX","X*",1
"X11XX","X1XX*",1
"X11XX","X20X23X*",1
"X11XX","X2X*",1
"X11XX","X2X190X102X2X1XX91X2XX*",1
"X11XX","X3X*",1
"X11XX","X5XX81X*",1
"X11XX","X60X*",1
"X11XX","X6X1X65X*",1
"X11XX","X76X78XX*",1
"X11XX","X7X3X*",1
"X11XX","XX*",1
"X12X","X*",1
"X12X","X108X*",1
"X12X","X113X111X75XX*",1
"X12X","X18X*",1
"X12X","X24X26X*",1
"X12X","X2X110XX229X1X230X232XX*",1
"X12X","X2X3X*",1
"X12X","X3XX*",1
"X12X","X4X2X*",1
"X12X","X78X24X25XX*",1
"X12X","X79X*",1
"X12X","X90X*",1
"X12X","XX*",1
"X12X","XX2X*",1
"X12X","XX2X8X7X*",1
"X12X","XX3X*",1
"X1X","X*",18
"X1X","X100X98X3X*",2
"X1X","X101X1X*",1
"X1X","X101X99X*",1
"X1X","X102X*",1
"X1X","X103X*",1
"X1X","X104X*",1
"X1X","X104X41X31X8X9X38X117X*",1
"X1X","X109X*",1
"X1X","X109XXX106X*",1
"X1X","X10X*",1
"X1X","X10X11XX14XX*",1
"X1X","X10X13X38X*",1
"X1X","X10X1X*",1
"X1X","X10X1X96X*",1
"X1X","X10X206X*",1
"X1X","X10X2X*",1
"X1X","X10X2X33X27X*",1
"X1X","X10X2X6X90X*",1
"X1X","X10X3X*",1
"X1X","X10X8X231X1X*",1
"X1X","X10XX10X*",1
"X1X","X10XX2X60X*",1
"X1X","X10XX4X40X4X17X*",1
"X1X","X10XX65X63X2X3X2X*",1
"X1X","X111X107X*",1
"X1X","X113X*",1
"X1X","X113X111X75XX*",1
"X1X","X114X*",1
"X1X","X114X107X106X104X*",1
"X1X","X115X170X*",1
"X1X","X115X2X*",1
"X1X","X115X3X117X*",1
"X1X","X116X46X68X3X1X*",1
"X1X","X117X114X*",1
"X1X","X117X22X16X*",1
"X1X","X11X*",1
"X1X","X11X10X4X*",1
"X1X","X11X12X*",1
"X1X","X11X12X3X*",1
"X1X","X11X19X*",1
"X1X","X11X1X*",1
"X1X","X11X24X10X*",1
"X1X","X11X2X15X13X14X*",1
"X1X","X11X2X94X*",1
"X1X","X11X55X47X2X43X*",1
"X1X","X11X7X15X*",1
"X1X","X121X*",1
"X1X","X121X76X74X93XX46X*",1
"X1X","X126X2X*",1
"X1X","X127X*",1
"X1X","X128X*",1
"X1X","X12X*",1
"X1X","X12X1X*",1
"X1X","X12X21X*",1
"X1X","X12X7X1X*",1
"X1X","X12XX*",1
"X1X","X130X1X134X1X2X58X54X*",1
"X1X","X131X*",1
"X1X","X132X*",1
"X1X","X132X127X*",1
"X1X","X133X2X127X3X*",1
"X1X","X134XXX*",1
"X1X","X136X1X*",1
"X1X","X13X*",1
"X1X","X13X3X36X83X38X*",1
"X1X","X13X3XX17X*",1
"X1X","X13XX24X*",1
"X1X","X13XX2X*",1
"X1X","X140X*",1
"X1X","X140X166X22X*",1
"X1X","X141X*",1
"X1X","X141X143X*",1
"X1X","X142X*",1
"X1X","X143X176X*",1
"X1X","X143X88X*",1
"X1X","X145X*",1
"X1X","X145X18X*",1
"X1X","X147X58X3XX1X92XX1X*",1
"X1X","X148X145X144X*",1
"X1X","X148X146X*",1
"X1X","X148X156X1X*",1
"X1X","X148X20X15X*",1
"X1X","X148X57X4XX90XX1X7X*",1
"X1X","X149X62X1XX92X1X5X*",1
"X1X","X14X*",1
"X1X","X14X16X17X*",1
"X1X","X151X148X1X*",1
"X1X","X151X24X*",1
"X1X","X153X2X*",1
"X1X","X154X37X29X31X28X*",1
"X1X","X155X154X*",1
"X1X","X157X161XX1X1X*",1
"X1X","X159XX*",1
"X1X","X15X*",1
"X1X","X15X17X2X*",1
"X1X","X15X26X24X*",1
"X1X","X15X42X3X*",1
"X1X","X15XX16X2X*",1
"X1X","X162X53X61X*",1
"X1X","X162XX366X369X*",1
"X1X","X163X59X*",1
"X1X","X167X*",1
"X1X","X167X21X*",1
"X1X","X169X*",1
"X1X","X169X73X*",1
"X1X","X16X*",1
"X1X","X16X143X*",1
"X1X","X16X1X*",1
"X1X","X16X1XX21X1X*",1
"X1X","X16X2X*",1
"X1X","X16X2X8X*",1
"X1X","X16XX19X*",1
"X1X","X170X*",1
"X1X","X173X172X191XX1X217X108X4X5X*",1
"X1X","X173X192X105X2X86X92X93X1X11X*",1
"X1X","X173X86X2X4XX93X9X8X*",1
"X1X","X174X25X61XX1X2X83X177XX*",1
"X1X","X174X2XX*",1
"X1X","X176X177X*",1
"X1X","X176XX179X*",1
"X1X","X177X*",1
"X1X","X178X176X2X1X*",1
"X1X","X178X1X*",1
"X1X","X178XX*",1
"X1X","X179X177X175X1X174X170X*",1
"X1X","X179X1X*",1
"X1X","X17X*",1
"X1X","X17X18X*",1
"X1X","X17X23X22X*",1
"X1X","X17X3X*",1
"X1X","X17X43X57X3XX89X1XX1X*",1
"X1X","X180X*",1
"X1X","X180X138X28X4X166X*",1
"X1X","X180X42XXX*",1
"X1X","X180XX*",1
"X1X","X181X*",1
"X1X","X181XX*",1
"X1X","X182X*",1
"X1X","X182XX*",1
"X1X","X183X186X185X184X2X1X11X1XX*",1
"X1X","X184X378X192X1X2X*",1
"X1X","X184XXX*",1
"X1X","X187X181X*",1
"X1X","X187X182X*",1
"X1X","X189X190X109X1X231X4X*",1
"X1X","X18X*",1
"X1X","X18X10X29XX*",1
"X1X","X18X19X*",1
"X1X","X18X1X116X*",1
"X1X","X18X243X*",1
"X1X","X18X2X2X*",1
"X1X","X18X3X*",1
"X1X","X18X49X*",1
"X1X","X18XX1X*",1
"X1X","X191X190X1X2X*",1
"X1X","X192X105XX1X103X10X1X2X*",1
"X1X","X192X43X57X4XX92XX3X5X*",1
"X1X","X192XX106X3X5X91XX7X5X8X*",1
"X1X","X192XX106XX1X88X1X1X1X2X*",1
"X1X","X193X1X192X*",1
"X1X","X193X44X42X100X5X91X90X96X3X*",1
"X1X","X194X3X104X2X4X84X176XX10X*",1
"X1X","X195X*",1
"X1X","X195X197X*",1
"X1X","X19X*",1
"X1X","X19X16X*",1
"X1X","X19X20X*",1
"X1X","X19X25X*",1
"X1X","X19X46X51X76X*",1
"X1X","X19XX*",1
"X1X","X19XX15X3X*",1
"X1X","X1X*",2
"X1X","X1X108X*",1
"X1X","X1X11X*",1
"X1X","X1X11X24X*",1
"X1X","X1X12X*",1
"X1X","X1X12XX*",1
"X1X","X1X135X144X3X2X58X2X*",1
"X1X","X1X14X*",1
"X1X","X1X14X7X*",1
"X1X","X1X16X*",1.5
"X1X","X1X179X*",1
"X1X","X1X179XX*",1
"X1X","X1X181X*",1
"X1X","X1X181X182X123X73X*",1
"X1X","X1X183X184X*",1
"X1X","X1X18X*",1
"X1X","X1X192X2X101X83X89X92XX1X*",1
"X1X","X1X1X*",1
"X1X","X1X1X1X*",1
"X1X","X1X1X22X*",1
"X1X","X1X1X23X26X*",1
"X1X","X1X1X3XX60X*",1
"X1X","X1X1XX1X*",1
"X1X","X1X209X*",1
"X1X","X1X20X*",1
"X1X","X1X20X62X60X19X*",1
"X1X","X1X20X74X*",1
"X1X","X1X21X*",1
"X1X","X1X22X*",1
"X1X","X1X23X*",1
"X1X","X1X23XX35X*",1
"X1X","X1X24X*",1
"X1X","X1X257X*",1
"X1X","X1X26X21XX*",1
"X1X","X1X2X*",1
"X1X","X1X2X16XX*",1
"X1X","X1X2X19X21X*",1
"X1X","X1X2X1X18X*",1
"X1X","X1X2X5X*",1
"X1X","X1X2XX*",1
"X1X","X1X2XX128X133X*",1
"X1X","X1X2XX2X*",1
"X1X","X1X2XX6X3X62X1X56X*",1
"X1X","X1X2XXX*",1
"X1X","X1X33X*",1
"X1X","X1X37X1X*",1
"X1X","X1X38X39X1X*",1
"X1X","X1X3X*",1
"X1X","X1X3X179X*",1
"X1X","X1X3X2X*",1
"X1X","X1X3X4X1X*",1
"X1X","X1X44X*",1
"X1X","X1X4X*",1
"X1X","X1X4X2XX*",1
"X1X","X1X4X47XX41X*",1
"X1X","X1X4X62X2XX*",1
"X1X","X1X50X*",1
"X1X","X1X57X60X29X32X*",1
"X1X","X1X58X4X*",1
"X1X","X1X58XX40X93X*",1
"X1X","X1X5X*",1
"X1X","X1X5X2X*",1
"X1X","X1X63X27X*",1
"X1X","X1X6X*",1
"X1X","X1X6X16X18X*",1
"X1X","X1X6XXX*",1
"X1X","X1X70X*",1
"X1X","X1X71X72X*",1
"X1X","X1X74X*",1
"X1X","X1X76X*",1
"X1X","X1X7X*",1
"X1X","X1X80X*",1
"X1X","X1X82X57X27X*",1
"X1X","X1X8X2X9X*",2
"X1X","X1X97X*",1
"X1X","X1X9X*",1
"X1X","X1X9X10XX*",1
"X1X","X1X9XX*",1
"X1X","X1XX*",1
"X1X","X1XX1X*",1
"X1X","X1XX1X146XX178X1X7X*",1
"X1X","X1XX1X15X*",1
"X1X","X1XX1X78X*",1
"X1X","X1XX22X25X1X*",1
"X1X","X1XX23X*",1
"X1X","X1XX29X86X174X89X91X*",1
"X1X","X1XX2X*",1
"X1X","X1XX2XX*",1
"X1X","X1XX3X*",1
"X1X","X1XX3XX*",1
"X1X","X1XX40X*",1
"X1X","X1XX4X*",1
"X1X","X1XX5X*",1
"X1X","X1XX64X47X*",1
"X1X","X1XX9X*",1
"X1X","X1XXX*",1
"X1X","X1XXX5X*",1
"X1X","X1XXX7X*",2
"X1X","X1XXX9X*",1
"X1X","X207X194X9XX1X*",1
"X1X","X20X*",1.5
"X1X","X20X19XX*",1
"X1X","X20X22X12X*",1
"X1X","X20X23X*",1
"X1X","X20X28X24X*",1
"X1X","X20X35X34X18X*",1
"X1X","X20X4XX*",1
"X1X","X20XX5X*",1
"X1X","X210X*",1
"X1X","X213X*",1
"X1X","X219X301X1X*",1
"X1X","X21X*",1
"X1X","X21X18X*",1
"X1X","X21X1X*",1
"X1X","X21X2XX*",1
"X1X","X21X3X*",1
"X1X","X21X43X26X17X48X*",1
"X1X","X21X7X11X1X*",1
"X1X","X220X*",1
"X1X","X220X49X*",1
"X1X","X22X*",1
"X1X","X22X18X*",1
"X1X","X22X1X*",1
"X1X","X22X23X*",1
"X1X","X22X24X*",1
"X1X","X22X2X20X*",1
"X1X","X22X34X*",1
"X1X","X22X39X18X*",1
"X1X","X22X46X*",1
"X1X","X22XX*",1
"X1X","X22XX22X21X*",1
"X1X","X233X230X*",1
"X1X","X234X1X*",1
"X1X","X235X19X6X*",1
"X1X","X23X*",1
"X1X","X23X24X*",1
"X1X","X23X24X27X*",1
"X1X","X23X25X2X*",1
"X1X","X23X2X*",1
"X1X","X23X2X17XX*",1
"X1X","X23X3X15X*",1
"X1X","X23XX49X22X*",1
"X1X","X243X*",1
"X1X","X248X1X277X*",1
"X1X","X24X*",1
"X1X","X24X141X27X138X*",1
"X1X","X24X1X*",1
"X1X","X24X25X40X*",1
"X1X","X24X26X*",1
"X1X","X24X26X27X*",1
"X1X","X24XX51X22X*",1
"X1X","X25X*",1
"X1X","X25X1X*",1
"X1X","X25X1X60X2X89X*",1
"X1X","X25X20X1X*",1
"X1X","X25X26X71X48X77X*",1
"X1X","X25X26X99X95X*",1
"X1X","X25X2X*",1
"X1X","X264X257XX*",1
"X1X","X26X*",1
"X1X","X26X27XX*",1
"X1X","X26X27XX2X*",1
"X1X","X26X30XX*",1
"X1X","X26X3X*",1
"X1X","X26X54X*",1
"X1X","X26XX*",1
"X1X","X27X*",1
"X1X","X27X23XX*",1
"X1X","X27X28X*",1
"X1X","X27X3X*",1
"X1X","X27X58X2X86X1X4X5X1X*",1
"X1X","X27XX3X*",1
"X1X","X282X284X*",1
"X1X","X28X*",1
"X1X","X28X2X11XX*",1
"X1X","X28X32X*",1
"X1X","X28X35X*",1
"X1X","X299X*",1
"X1X","X29X*",1
"X1X","X29X26X3X*",1
"X1X","X29X28X*",1
"X1X","X29XX*",1
"X1X","X29XX80X*",1
"X1X","X2X*",2
"X1X","X2X10X2X10X*",1
"X1X","X2X110XX229X1X230X232XX*",1
"X1X","X2X111X4X*",1
"X1X","X2X11X*",1
