pdbidx,strpdbidx,pdbname,coverage,source,unique_motif
122,s122,1MHP_1,0.2,ab,20
152,s152,5F3B_1,0.5,ab,21
182,s182,3PGF_1,0.3333333333333333,ab,24
212,s212,4WFF_1,0.5,ab,24
242,s242,5KJR_1,0.4,ab,27
272,s272,1YJD_1,0.5,ab,28
302,s302,2R29_1,0.375,ab,31
332,s332,3FFD_1,0.8571428571428571,ab,32
362,s362,5MVZ_1,1.0,ab,32
392,s392,4XNQ_1,0.42857142857142855,ab,34
422,s422,4XH2_3,0.6666666666666666,ab,35
452,s452,1G7M_1,0.5,ab,35
482,s482,4ZFG_1,1.0,ab,35
512,s512,2W9E_1,0.8571428571428571,ab,35
542,s542,5TZT_1,0.7142857142857143,ab,36
572,s572,4YBL_1,0.8333333333333334,ab,37
602,s602,5IQ9_1,0.5,ab,39
632,s632,4LSS_1,0.3333333333333333,ab,41
662,s662,2ZCH_1,0.3333333333333333,ab,44
692,s692,5KVG_1,0.75,ab,46
722,s722,4XXD_1,0.3333333333333333,ab,52
752,s752,1FSK_1,1.0,ab,52
782,s782,4UT9_1,0.75,ab,52
812,s812,1BVK_1,0.625,ab,52
2,s2,4I18_1,0.0,ab,8
32,s32,3IFP_1,0.2,ab,11
62,s62,2B4C_1,0.4,ab,14
92,s92,3SOB_1,0.42857142857142855,ab,16
122,s122,3KR3_1,0.5,ab,19
152,s152,2HRP_1,0.4,ab,22
182,s182,5DD0_1,0.5,ab,24
212,s212,5T29_1,0.4,ab,27
242,s242,3WLW_1,0.5,ab,29
272,s272,4JLR_1,0.8333333333333334,ab,30
302,s302,3ZTN_1,0.6666666666666666,ab,31
332,s332,4LVH_1,0.5,ab,33
362,s362,2XQB_1,0.5714285714285714,ab,35
392,s392,1IC7_1,0.625,ab,36
422,s422,3N85_1,0.7142857142857143,ab,37
452,s452,3BSZ_1,0.75,ab,38
482,s482,3RAJ_1,0.5714285714285714,ab,38
512,s512,2YPV_1,0.8571428571428571,ab,39
542,s542,3L5X_1,0.6,ab,40
572,s572,5DUP_1,0.6666666666666666,ab,41
602,s602,5LCV_1,0.3333333333333333,ab,43
632,s632,2ZCH_1,0.6666666666666666,ab,44
662,s662,1WEJ_1,0.42857142857142855,ab,46
692,s692,3GI9_1,0.5714285714285714,ab,49
722,s722,2ADF_1,0.625,ab,50
752,s752,4YC2_2,0.3333333333333333,ab,52
782,s782,1A3R_1,0.1111111111111111,ab,58
812,s812,3U2S_1,0.3333333333333333,ab,59
2,s2,1QNZ_1,0.125,ab,12
32,s32,3Q3G_1,0.6,ab,12
62,s62,4HCR_1,0.125,ab,17
92,s92,4OM1_1,0.25,ab,19
122,s122,4XH2_3,0.3333333333333333,ab,22
152,s152,5TH9_1,0.4444444444444444,ab,26
182,s182,4M62_1,0.42857142857142855,ab,28
212,s212,2J6E_1,0.6666666666666666,ab,28
242,s242,2DQD_1,0.3333333333333333,ab,32
272,s272,2I9L_1,0.5714285714285714,ab,34
302,s302,4O9H_1,0.6666666666666666,ab,35
332,s332,1FE8_1,0.7777777777777778,ab,35
362,s362,4OD2_1,0.25,ab,39
392,s392,5KJR_1,0.8,ab,40
422,s422,3WFD_1,0.75,ab,40
452,s452,3VG9_1,0.4444444444444444,ab,43
482,s482,4ZS6_1,0.8,ab,44
512,s512,4FQJ_1,0.4444444444444444,ab,45
542,s542,1R0A_1,0.7142857142857143,ab,45
572,s572,3MLY_1,0.5714285714285714,ab,47
602,s602,5BV7_2,0.75,ab,48
632,s632,4XNZ_1,0.375,ab,50
662,s662,5D8J_1,0.8,ab,51
692,s692,1HI6_1,0.5,ab,55
722,s722,1QFW_1,0.42857142857142855,ab,57
752,s752,4OLZ_1,0.8333333333333334,ab,57
782,s782,5MHR_1,0.4,ab,58
812,s812,4JLR_1,0.8333333333333334,ab,59
2,s2,1KC5_1,0.0,ab,10
32,s32,3G6D_1,0.2222222222222222,ab,14
62,s62,1KCS_1,0.8,ab,15
92,s92,3SE9_1,0.375,ab,19
122,s122,4KI5_2,0.6666666666666666,ab,21
152,s152,3VI3_1,0.625,ab,24
182,s182,4DTG_1,0.6666666666666666,ab,25
212,s212,4ONG_1,0.3333333333333333,ab,29
242,s242,1IKF_1,0.0,ab,30
272,s272,3UJJ_1,0.3333333333333333,ab,33
302,s302,1MHP_1,0.5,ab,35
332,s332,1FE8_1,0.7777777777777778,ab,35
362,s362,5IQ9_1,0.25,ab,38
392,s392,1ZTX_1,0.625,ab,39
422,s422,2DQC_1,0.6666666666666666,ab,40
452,s452,3BGF_1,0.42857142857142855,ab,41
482,s482,5KN5_1,0.375,ab,43
512,s512,4OQT_1,0.8333333333333334,ab,44
542,s542,4OD2_1,0.5,ab,46
572,s572,4LKX_1,0.5,ab,48
602,s602,1NCA_1,0.5714285714285714,ab,50
632,s632,5SX5_1,0.8333333333333334,ab,51
662,s662,3VE0_1,0.3333333333333333,ab,53
692,s692,5GGT_1,1.0,ab,53
722,s722,5DFV_1,0.5,ab,54
752,s752,1GGI_1,0.125,ab,58
782,s782,3U7Y_1,0.42857142857142855,ab,60
812,s812,4MHH_1,0.7142857142857143,ab,61
2,s2,3V4V_1,0.2,ab,7
32,s32,4HS6_1,0.2,ab,11
62,s62,4M8Q_1,0.3333333333333333,ab,14
92,s92,3EYF_1,0.16666666666666666,ab,18
122,s122,1EGJ_1,0.5,ab,20
152,s152,3V7A_1,0.4,ab,22
182,s182,1ZA3_1,0.2857142857142857,ab,25
212,s212,5CUS_1,0.6666666666666666,ab,26
242,s242,3SQO_1,0.42857142857142855,ab,29
272,s272,2QQK_1,0.75,ab,30
302,s302,4XCF_1,0.8333333333333334,ab,31
332,s332,1CIC_1,1.0,ab,31
362,s362,5DUR_1,0.5,ab,32
392,s392,4GLR_1,0.5,ab,33
422,s422,4HPY_1,0.5,ab,36
452,s452,5T5F_1,0.7142857142857143,ab,38
482,s482,3IU3_1,0.5555555555555556,ab,41
512,s512,2JIX_2,0.5714285714285714,ab,43
542,s542,2J4W_1,0.6,ab,45
572,s572,4JKP_1,0.25,ab,48
602,s602,5L0Q_1,0.6666666666666666,ab,50
632,s632,4QTI_1,0.6666666666666666,ab,51
662,s662,4XAK_1,0.5,ab,53
692,s692,5C0R_1,0.6666666666666666,ab,54
722,s722,4XXD_1,0.2222222222222222,ab,61
752,s752,5TZ2_1,0.8333333333333334,ab,62
782,s782,3THM_1,0.2857142857142857,ab,65
812,s812,3IFN_1,0.8,ab,65
2,s2,4K94_1,0.125,ab,10
32,s32,5F96_1,0.42857142857142855,ab,13
62,s62,3V6Z_1,0.42857142857142855,ab,17
92,s92,2YC1_1,0.8333333333333334,ab,18
122,s122,2DQC_1,0.3333333333333333,ab,22
152,s152,4QYO_1,0.375,ab,26
182,s182,4KI5_1,0.6666666666666666,ab,27
212,s212,4UU9_1,0.6666666666666666,ab,28
242,s242,1YJD_1,0.5,ab,29
272,s272,5EII_1,0.5,ab,30
302,s302,5CUS_1,0.6666666666666666,ab,31
332,s332,4JDT_1,0.3333333333333333,ab,33
362,s362,4Q5Z_6,0.5,ab,34
392,s392,4JKP_1,0.375,ab,36
422,s422,5FB8_1,0.7142857142857143,ab,37
452,s452,3T3P_1,0.7142857142857143,ab,38
482,s482,3CXD_1,0.5,ab,41
512,s512,3HB3_1,0.42857142857142855,ab,44
542,s542,3TT3_1,0.5,ab,47
572,s572,2HMI_1,0.5714285714285714,ab,48
602,s602,4Z0X_1,0.625,ab,49
632,s632,1XGQ_1,0.625,ab,50
662,s662,4N9G_2,0.5,ab,52
692,s692,3SOB_1,0.7142857142857143,ab,52
722,s722,1EO8_1,0.375,ab,55
752,s752,3IFO_1,0.5,ab,56
782,s782,5EOQ_1,0.42857142857142855,ab,57
812,s812,2VXT_1,0.4,ab,60
2,s2,3VE0_1,0.16666666666666666,ab,8
32,s32,1QNZ_1,0.25,ab,13
62,s62,5DMI_1,0.5714285714285714,ab,15
92,s92,1IC4_1,0.5,ab,17
122,s122,3MAC_1,0.5,ab,20
152,s152,5J3H_1,0.42857142857142855,ab,23
182,s182,5D8J_1,0.4,ab,26
212,s212,4YHP_3,1.0,ab,26
242,s242,4KVN_1,0.6666666666666666,ab,28
272,s272,4D9Q_1,0.4444444444444444,ab,32
302,s302,5TLJ_3,0.7142857142857143,ab,33
332,s332,4HFU_1,0.4,ab,35
362,s362,4Q5Z_4,0.5,ab,36
392,s392,5EOR_1,0.8571428571428571,ab,37
422,s422,1G7L_1,0.75,ab,37
452,s452,5B3J_2,0.7142857142857143,ab,38
482,s482,4AL8_1,0.5,ab,40
512,s512,5FGC_1,0.3333333333333333,ab,43
542,s542,2AP2_1,0.5714285714285714,ab,46
572,s572,3LH2_3,0.5,ab,48
602,s602,5GZN_1,1.0,ab,48
632,s632,5DSC_1,0.3333333333333333,ab,49
662,s662,1CU4_1,0.5,ab,51
692,s692,3KR3_1,0.8333333333333334,ab,52
722,s722,5D93_1,0.5714285714285714,ab,54
752,s752,1NFD_1,0.8571428571428571,ab,55
782,s782,5T5B_1,0.4,ab,58
812,s812,5KVD_1,0.375,ab,60
2,s2,3LDB_1,0.5,ab,6
32,s32,3NFP_1,0.125,ab,11
62,s62,1IFH_1,0.5,ab,13
92,s92,4PY8_1,0.4,ab,15
122,s122,3L5X_1,0.4,ab,17
152,s152,3LHP_1,0.16666666666666666,ab,21
182,s182,2EIZ_1,0.4,ab,23
212,s212,1EGJ_1,0.5,ab,25
242,s242,2NZ9_1,0.5,ab,28
272,s272,1OB1_1,0.6666666666666666,ab,30
302,s302,5TE7_1,0.3333333333333333,ab,33
332,s332,2G5B_1,0.4,ab,36
362,s362,4YWG_1,0.14285714285714285,ab,39
392,s392,4O51_1,0.5,ab,42
422,s422,4N9G_1,0.5,ab,44
452,s452,4UU9_1,0.6666666666666666,ab,45
482,s482,4YO0_1,0.6666666666666666,ab,47
512,s512,1NMB_1,0.6,ab,49
542,s542,5K9K_1,0.5,ab,51
572,s572,4RGM_1,0.6666666666666666,ab,52
602,s602,4G6A_1,0.6,ab,54
632,s632,3LQA_1,1.0,ab,54
662,s662,2HKF_1,0.625,ab,56
692,s692,1NL0_1,0.8333333333333334,ab,57
722,s722,4LVH_1,0.5,ab,59
752,s752,3NPS_1,0.25,ab,62
782,s782,2FJG_1,0.6,ab,62
812,s812,1CU4_1,0.5,ab,64
2,s2,3HI1_1,0.2857142857142857,ab,12
32,s32,4HC1_1,0.4444444444444444,ab,16
62,s62,3UBX_1,0.42857142857142855,ab,17
92,s92,4LQF_1,0.16666666666666666,ab,22
122,s122,4ETQ_1,0.5714285714285714,ab,24
152,s152,2HFG_1,0.3333333333333333,ab,27
182,s182,4UAO_1,0.5,ab,29
212,s212,3MNZ_1,0.4444444444444444,ab,32
242,s242,4XTR_1,0.4444444444444444,ab,32
272,s272,3PP4_1,0.6,ab,34
302,s302,1CIC_1,1.0,ab,34
332,s332,4F2M_1,0.375,ab,36
362,s362,5CWS_1,0.5,ab,36
392,s392,3BSZ_1,0.75,ab,37
422,s422,4OLX_1,0.2857142857142857,ab,39
452,s452,2LTQ_1,0.6,ab,41
482,s482,4Q6I_1,0.8571428571428571,ab,42
512,s512,5E8D_1,0.875,ab,43
542,s542,1EO8_1,0.375,ab,46
572,s572,3KJ4_2,0.5,ab,47
602,s602,1MVU_1,0.6666666666666666,ab,48
632,s632,3MJ9_1,0.5555555555555556,ab,52
662,s662,2HH0_1,0.7,ab,52
692,s692,1FRG_1,0.5,ab,54
722,s722,4YDV_1,0.5,ab,55
752,s752,5T29_1,0.4,ab,58
782,s782,3U9P_1,0.6666666666666666,ab,59
812,s812,1IQD_1,0.4,ab,63
2,s2,5H35_1,0.2857142857142857,ab,11
32,s32,3O41_1,0.4,ab,14
62,s62,4XNQ_1,0.42857142857142855,ab,16
92,s92,2R56_1,0.5555555555555556,ab,17
122,s122,4S1S_1,0.2222222222222222,ab,19
152,s152,3NH7_1,0.2222222222222222,ab,25
182,s182,5F9W_1,0.42857142857142855,ab,27
212,s212,1KTR_1,0.42857142857142855,ab,30
242,s242,5FGB_2,0.3333333333333333,ab,33
272,s272,1KB5_1,0.4,ab,36
302,s302,4FFV_1,0.5,ab,37
332,s332,1S78_1,0.5,ab,40
362,s362,3BN9_1,0.42857142857142855,ab,43
392,s392,2H9G_1,0.25,ab,46
422,s422,1YJD_1,0.5,ab,47
452,s452,3LH2_1,0.75,ab,47
482,s482,1NDG_1,0.4444444444444444,ab,50
512,s512,4OLW_1,0.42857142857142855,ab,51
542,s542,4KUC_1,0.6666666666666666,ab,53
572,s572,5GZN_1,1.0,ab,53
602,s602,5U3M_1,0.5,ab,55
632,s632,3MLW_1,0.6666666666666666,ab,57
662,s662,4Q6I_1,1.0,ab,57
692,s692,1IQD_1,0.6,ab,59
722,s722,5U3N_1,1.0,ab,59
752,s752,4K2U_1,1.0,ab,59
782,s782,5TZU_1,0.6666666666666666,ab,59
812,s812,1ORQ_1,0.42857142857142855,ab,60
2,s2,4PLJ_1,0.3333333333333333,ab,5
32,s32,3X3F_1,0.16666666666666666,ab,9
62,s62,3LH2_1,0.5,ab,10
92,s92,2Y36_1,0.4,ab,12
122,s122,4N9G_2,0.5,ab,14
152,s152,4K9E_1,0.4444444444444444,ab,17
182,s182,4Z0X_1,0.5,ab,19
212,s212,1TQB_1,0.375,ab,24
242,s242,2UZI_1,0.5,ab,26
272,s272,5ANM_3,0.5,ab,28
302,s302,2IH3_1,0.375,ab,30
332,s332,4M5Z_1,0.5714285714285714,ab,32
362,s362,5KAQ_1,0.4,ab,34
392,s392,5KVF_1,0.5,ab,37
422,s422,3W9E_1,0.4444444444444444,ab,40
452,s452,5FEC_1,0.5714285714285714,ab,41
482,s482,3GO1_1,0.5714285714285714,ab,43
512,s512,4GAG_1,0.6,ab,45
542,s542,4XMK_1,0.8333333333333334,ab,45
572,s572,4JZO_1,0.8571428571428571,ab,45
602,s602,4U1G_1,0.6666666666666666,ab,47
632,s632,3O6L_1,0.2857142857142857,ab,50
662,s662,3H3P_1,0.5,ab,52
692,s692,1NMC_1,0.6666666666666666,ab,53
722,s722,4N9G_1,0.6666666666666666,ab,54
752,s752,1E4X_1,0.5714285714285714,ab,55
782,s782,4XGZ_1,0.7142857142857143,ab,55
812,s812,4YBL_1,0.6666666666666666,ab,57
2,s2,4M62_1,0.14285714285714285,ab,7
32,s32,3VE0_1,0.16666666666666666,ab,10
62,s62,5JHL_1,0.14285714285714285,ab,14
92,s92,4K8R_2,0.2,ab,18
122,s122,2HH0_1,0.3,ab,22
152,s152,5EN2_1,0.5,ab,24
182,s182,4DKF_1,1.0,ab,24
212,s212,4YK4_1,0.75,ab,25
242,s242,2R56_1,0.5555555555555556,ab,26
272,s272,3WFD_1,0.75,ab,26
302,s302,2EKS_1,0.6,ab,27
332,s332,1TET_1,0.5,ab,29
362,s362,4RDQ_1,0.7142857142857143,ab,30
392,s392,3W2D_1,0.2857142857142857,ab,32
422,s422,2XZQ_1,0.42857142857142855,ab,33
452,s452,1TZI_1,0.6666666666666666,ab,33
482,s482,4IDJ_1,0.6,ab,35
512,s512,1E6J_1,0.6,ab,37
542,s542,4LSP_1,0.4444444444444444,ab,41
572,s572,2JIX_2,0.5714285714285714,ab,43
602,s602,4YFL_1,0.42857142857142855,ab,47
632,s632,4N90_1,1.0,ab,47
662,s662,3BAE_1,0.4,ab,49
692,s692,2HFG_1,0.6666666666666666,ab,50
722,s722,3EYS_1,0.6,ab,52
752,s752,5JZ7_1,0.625,ab,54
782,s782,4U0R_1,1.0,ab,54
812,s812,1F58_1,0.4,ab,56
2,s2,4GLR_1,0.16666666666666666,ab,5
32,s32,2DQE_1,0.2222222222222222,ab,10
62,s62,5LBS_1,0.6,ab,11
92,s92,1UAC_1,0.625,ab,12
122,s122,2EH8_1,0.6666666666666666,ab,14
152,s152,5CD5_1,0.25,ab,16
182,s182,4BH8_1,0.75,ab,17
212,s212,5KN5_1,0.5,ab,18
242,s242,3S35_1,0.2857142857142857,ab,22
272,s272,4YHP_3,0.0,ab,24
302,s302,4LVH_1,0.25,ab,27
332,s332,5CUS_1,0.6666666666666666,ab,28
362,s362,3GBN_1,0.4,ab,29
392,s392,3V4V_1,0.4,ab,31
422,s422,2H9G_1,0.375,ab,33
452,s452,5HI4_1,0.75,ab,33
482,s482,4KVN_1,0.8333333333333334,ab,34
512,s512,4LSS_1,0.5555555555555556,ab,34
542,s542,5GGT_1,0.8,ab,35
572,s572,1YY9_1,0.5,ab,36
602,s602,2DQI_1,0.8571428571428571,ab,36
632,s632,2J4W_1,0.8,ab,37
662,s662,1JHL_1,0.8,ab,38
692,s692,5IQ9_1,0.25,ab,41
722,s722,2DQG_1,0.75,ab,41
752,s752,5EOC_2,0.8,ab,42
782,s782,3U7Y_1,0.42857142857142855,ab,44
812,s812,4DVR_1,0.6666666666666666,ab,46
2,s2,2XTJ_1,0.16666666666666666,ab,8
32,s32,4N90_1,0.3333333333333333,ab,10
62,s62,5BVP_1,0.2222222222222222,ab,14
92,s92,1G9M_1,0.3333333333333333,ab,16
122,s122,4ZTO_1,0.5,ab,18
152,s152,2H9G_1,0.25,ab,21
182,s182,1QNZ_1,0.25,ab,26
212,s212,1FE8_1,0.7777777777777778,ab,26
242,s242,5GGT_1,1.0,ab,26
272,s272,2XQY_1,0.4444444444444444,ab,29
302,s302,4ZSO_1,0.5555555555555556,ab,30
332,s332,3GO1_1,0.2857142857142857,ab,34
362,s362,4ONG_1,0.3333333333333333,ab,38
392,s392,2A6I_1,0.42857142857142855,ab,39
422,s422,4KXZ_1,1.0,ab,39
452,s452,4JQI_1,0.625,ab,39
482,s482,3I50_1,1.0,ab,39
512,s512,5EA0_1,0.6666666666666666,ab,41
542,s542,1H0D_1,0.6,ab,43
572,s572,4V1D_1,0.75,ab,44
602,s602,5AUM_1,0.5555555555555556,ab,48
632,s632,4PY8_1,0.6,ab,49
662,s662,4BH8_1,1.0,ab,49
692,s692,5LBS_1,0.8,ab,49
722,s722,2DQG_1,0.625,ab,50
752,s752,1GC1_1,1.0,ab,50
782,s782,5UGY_1,0.8333333333333334,ab,51
812,s812,4HF5_1,0.6666666666666666,ab,52
2,s2,5FGB_2,0.3333333333333333,ab,8
32,s32,4NRX_2,0.6,ab,10
62,s62,3SDY_1,0.125,ab,14
92,s92,3SGE_1,0.3,ab,18
122,s122,1A14_1,0.4,ab,21
152,s152,4N8C_1,0.4,ab,24
182,s182,4OLX_1,0.14285714285714285,ab,27
212,s212,4MWF_1,0.375,ab,29
242,s242,4HCR_1,0.375,ab,32
272,s272,1CU4_1,0.5,ab,34
302,s302,3G04_1,0.6666666666666666,ab,36
332,s332,3PNW_1,0.4,ab,39
362,s362,4XH2_3,0.5,ab,41
392,s392,5GS0_3,1.0,ab,41
422,s422,4XMP_1,0.3333333333333333,ab,44
452,s452,4OM1_1,0.5,ab,44
482,s482,5JHL_1,0.42857142857142855,ab,46
512,s512,5CZX_1,0.5,ab,48
542,s542,5E94_1,0.5,ab,50
572,s572,5JZ7_1,0.5,ab,53
602,s602,4YPG_1,0.5454545454545454,ab,54
632,s632,4J6R_1,0.7,ab,54
662,s662,3UJJ_1,0.4444444444444444,ab,56
692,s692,4OT1_1,0.3333333333333333,ab,57
722,s722,1NMA_1,1.0,ab,57
752,s752,4Y5V_1,0.7777777777777778,ab,58
782,s782,5E2W_1,0.5,ab,60
812,s812,4UU9_1,0.6666666666666666,ab,61
2,s2,3DVG_1,0.0,ab,9
32,s32,4RGO_1,0.25,ab,14
62,s62,5T6L_1,0.4,ab,17
92,s92,4TUK_1,0.2222222222222222,ab,22
122,s122,5F3B_1,0.25,ab,25
152,s152,3SOB_1,0.42857142857142855,ab,27
182,s182,4J4P_1,0.75,ab,27
212,s212,3A6C_1,0.4444444444444444,ab,29
242,s242,5BVP_1,0.4444444444444444,ab,31
272,s272,1H0D_1,0.6,ab,33
302,s302,4K7P_2,0.7142857142857143,ab,34
332,s332,4QWW_1,0.3333333333333333,ab,37
362,s362,2B2X_1,0.4444444444444444,ab,39
392,s392,1QFW_1,0.42857142857142855,ab,41
422,s422,4IJ3_1,0.875,ab,41
452,s452,5TIH_1,0.6666666666666666,ab,42
482,s482,5D8J_1,0.8,ab,43
512,s512,3IFO_1,0.5,ab,44
542,s542,4KI5_1,0.6666666666666666,ab,45
572,s572,4JDT_1,0.6666666666666666,ab,45
602,s602,1Z3G_1,0.5714285714285714,ab,45
632,s632,4GMS_2,0.6666666666666666,ab,45
662,s662,4YBQ_1,0.42857142857142855,ab,48
692,s692,1E6J_1,0.6,ab,50
722,s722,3UJJ_1,0.3333333333333333,ab,53
752,s752,4WFF_1,0.5,ab,53
782,s782,4OLZ_1,0.8333333333333334,ab,53
812,s812,5IQ9_1,0.5,ab,55
2,s2,1HI6_1,0.125,ab,11
32,s32,5U3L_1,0.8,ab,12
62,s62,1N0X_1,0.2,ab,15
92,s92,4JQI_1,0.625,ab,15
122,s122,1FRG_1,0.25,ab,18
152,s152,2JEL_1,0.42857142857142855,ab,22
182,s182,1I9R_1,0.2,ab,25
212,s212,1FDL_1,0.625,ab,25
242,s242,3V6Z_1,0.8571428571428571,ab,26
272,s272,4WEB_1,0.5714285714285714,ab,28
302,s302,1I8K_1,0.8333333333333334,ab,28
332,s332,3WSQ_1,0.7142857142857143,ab,29
362,s362,5EOC_2,1.0,ab,29
392,s392,4RGN_2,0.8,ab,30
422,s422,4BZ1_1,0.6666666666666666,ab,32
452,s452,1JRH_1,0.6,ab,34
482,s482,5DMI_1,0.5714285714285714,ab,36
512,s512,5TH9_1,0.6666666666666666,ab,38
542,s542,3BN9_1,0.42857142857142855,ab,41
572,s572,1MPA_1,0.5714285714285714,ab,43
602,s602,1UAC_1,0.625,ab,44
632,s632,4ZFO_1,0.25,ab,50
662,s662,4G6J_1,0.625,ab,51
692,s692,3QWO_1,0.625,ab,52
722,s722,2OSL_1,0.6,ab,53
752,s752,4BH8_1,1.0,ab,53
782,s782,4ZTO_1,0.8333333333333334,ab,53
812,s812,5FGC_1,0.3333333333333333,ab,56
2,s2,3TT1_1,0.2857142857142857,ab,10
32,s32,4H88_1,0.5,ab,12
62,s62,1MHP_1,0.3,ab,16
92,s92,1E6J_1,0.6,ab,18
122,s122,4M5Z_1,0.5714285714285714,ab,20
152,s152,4HWB_1,0.6666666666666666,ab,22
182,s182,3IU3_1,0.7777777777777778,ab,23
212,s212,2R0Z_1,0.6,ab,24
242,s242,3VRL_1,0.6,ab,26
272,s272,2EH8_1,0.6666666666666666,ab,28
302,s302,3WSQ_1,0.7142857142857143,ab,29
332,s332,4YC2_1,0.3333333333333333,ab,33
362,s362,2XWT_1,0.6,ab,35
392,s392,5T5F_1,0.8571428571428571,ab,36
422,s422,3O6L_1,0.2857142857142857,ab,39
452,s452,3O41_1,1.0,ab,39
482,s482,4ONF_1,0.6666666666666666,ab,41
512,s512,4LVH_3,0.5,ab,43
542,s542,3LIZ_1,0.8571428571428571,ab,43
572,s572,3KJ4_2,0.5,ab,44
602,s602,3V7A_1,0.4,ab,46
632,s632,2Y5T_1,0.4,ab,49
662,s662,4XTR_1,0.4444444444444444,ab,49
692,s692,4IJ3_1,0.75,ab,50
722,s722,4G80_1,1.0,ab,50
752,s752,4LSU_1,0.42857142857142855,ab,52
782,s782,3GI9_1,0.5714285714285714,ab,55
812,s812,1Z3G_1,0.42857142857142855,ab,56
2,s2,4OM1_1,0.125,ab,9
32,s32,2QSC_1,0.2,ab,12
62,s62,4YDL_1,0.4444444444444444,ab,14
92,s92,4CAD_1,0.2857142857142857,ab,18
122,s122,4YHP_3,0.0,ab,20
152,s152,5KW9_1,0.75,ab,21
182,s182,4XC1_1,0.5,ab,24
212,s212,5TPN_1,0.3333333333333333,ab,28
242,s242,4RDQ_1,0.8571428571428571,ab,28
272,s272,4O9H_1,0.6666666666666666,ab,29
302,s302,4JKP_1,0.375,ab,31
332,s332,5A3I_1,0.42857142857142855,ab,33
362,s362,5CJO_1,0.6666666666666666,ab,34
392,s392,4TNW_1,0.5,ab,36
422,s422,4PS4_1,0.8,ab,36
452,s452,1OSP_1,0.5555555555555556,ab,36
482,s482,4S1S_1,0.3333333333333333,ab,37
512,s512,4H8W_1,0.5714285714285714,ab,39
542,s542,1CIC_1,1.0,ab,39
572,s572,4YUE_1,0.2857142857142857,ab,40
602,s602,1KC5_1,0.8,ab,41
632,s632,1YY9_1,0.16666666666666666,ab,44
662,s662,5U3J_1,0.8,ab,45
692,s692,3HI6_1,0.7777777777777778,ab,45
722,s722,1AFV_1,0.4,ab,47
752,s752,4ENE_1,1.0,ab,47
782,s782,5AUM_1,0.7777777777777778,ab,49
812,s812,1EGJ_1,0.6666666666666666,ab,50
2,s2,5L0Q_1,0.16666666666666666,ab,11
32,s32,5IQ7_1,0.25,ab,14
62,s62,5LCV_1,0.0,ab,17
92,s92,5LBS_1,0.2,ab,20
122,s122,5L6Y_1,0.6,ab,22
152,s152,5TZT_1,0.8571428571428571,ab,22
182,s182,4LIQ_1,0.5,ab,25
212,s212,5TZU_1,0.5555555555555556,ab,26
242,s242,1KCS_1,0.8,ab,27
272,s272,1QFW_2,0.8333333333333334,ab,28
302,s302,5SY8_1,1.0,ab,28
332,s332,4AG4_1,0.7142857142857143,ab,30
362,s362,1F58_1,0.4,ab,32
392,s392,5J3H_1,0.7142857142857143,ab,33
422,s422,1G7L_1,0.75,ab,33
452,s452,4HS6_1,0.6,ab,35
482,s482,1XGP_1,0.75,ab,35
512,s512,2R4R_1,0.375,ab,40
542,s542,1MLC_1,0.5714285714285714,ab,41
572,s572,5HDQ_1,0.5,ab,43
602,s602,2NR6_1,0.7,ab,44
632,s632,4K2U_1,1.0,ab,44
662,s662,2R29_1,0.5,ab,46
692,s692,4S1R_1,0.2222222222222222,ab,49
722,s722,3U2S_1,0.3333333333333333,ab,50
752,s752,5E8E_1,1.0,ab,50
782,s782,2IH3_1,0.5,ab,51
812,s812,4TUK_1,0.3333333333333333,ab,55
2,s2,3LH2_1,0.5,ab,7
32,s32,4H88_1,0.5,ab,9
62,s62,3ZTN_1,0.3333333333333333,ab,11
92,s92,2V17_1,0.7142857142857143,ab,11
122,s122,4Q5Z_6,0.5,ab,12
152,s152,2R29_1,0.375,ab,15
182,s182,5GIR_1,0.2222222222222222,ab,21
212,s212,2WUC_1,0.42857142857142855,ab,23
242,s242,5EN2_1,0.3333333333333333,ab,26
272,s272,1NBY_1,0.5,ab,28
302,s302,1ADQ_1,0.125,ab,31
332,s332,3GBM_1,0.6,ab,31
362,s362,3GBM_2,0.6,ab,31
392,s392,3WD5_1,0.42857142857142855,ab,34
422,s422,4DQO_1,0.0,ab,35
452,s452,3U0T_1,0.625,ab,38
482,s482,2J6E_1,0.5,ab,39
512,s512,1BVK_1,0.625,ab,39
542,s542,2YPV_1,0.7142857142857143,ab,41
572,s572,2XQB_1,0.7142857142857143,ab,42
602,s602,4YK4_1,0.75,ab,43
632,s632,2VXQ_1,0.5,ab,45
662,s662,4XH2_1,0.42857142857142855,ab,47
692,s692,4N9G_1,0.6666666666666666,ab,48
722,s722,5JQ6_1,0.2857142857142857,ab,51
752,s752,4N90_1,0.6666666666666666,ab,52
782,s782,4LMQ_1,0.6666666666666666,ab,54
812,s812,4OKV_1,0.6666666666666666,ab,56
2,s2,3H42_1,0.0,ab,8
32,s32,4LVH_1,0.0,ab,12
62,s62,3LH2_1,0.5,ab,13
92,s92,1OAZ_1,0.7142857142857143,ab,15
122,s122,4OII_1,0.2222222222222222,ab,21
152,s152,2CK0_1,0.6666666666666666,ab,22
182,s182,5T33_1,0.375,ab,26
212,s212,5EPM_1,0.16666666666666666,ab,30
242,s242,1G7L_1,0.75,ab,30
272,s272,3C09_1,0.5714285714285714,ab,31
302,s302,1NL0_1,0.5,ab,34
